Nom_Gare;Trigramme;Segment(s) DRG;Position géographique;Code commune;Code_UIC;Id_Gare
Sorgues - Châteauneuf-du-Pape;SCP;B;44.0053909, 4.8756182;84129;87765206;487bd708-f74a-4389-9231-a1d86b8960dc
Sotteville-lès-Rouen;SOV;C;49.4129479, 1.102362;76681;87411223;a355c85e-7dba-4133-abd4-0ff25727f0dd
Souillac;SOU;B;44.902127, 1.466605;46309;87594333;709d45c0-5144-4f97-9483-a38f2b7a8cb5
Soulac-sur-Mer;SUU;C;45.5081769, -1.1175894;33514;87581371;b97e413a-aa8f-4a0b-b538-9d41c1dc4ce8
Soultz-sous-Forêts;SSF;B;48.9347687, 7.8827184;67474;87213421;797fa1cf-9d21-4d70-a7f7-283a09fe4e31
Souppes - Château-Landon;SPP;B;48.181907, 2.734971;77458;87684217;3ca4a549-a5bf-4143-8a2f-53fc47dc015d
Sous le Bois;SBS;C;50.2655833, 3.93961;59392;87295543;80027d9c-652b-41c2-a517-a8da198dcdfe
Stade de France Saint-Denis;SFD;B;48.91779, 2.35134;93066;87164780;68c9c229-aa6b-403e-a465-9fceb9d6bf45
Staffelfelden;TFE;C;47.8279612, 7.2651657;68321;87182691;fc1160d3-736c-43ce-89a1-85cf4d7435dd
Stains La Cerisaie T11;STC;B;48.9548, 2.39209;93072;87697334;fa63b3da-03ec-452a-98a7-96997d051f86
Steenbecque;SBQ;C;50.6806568, 2.510089;59578;87342295;43a911c4-404c-48fb-b635-4c5161319465
Steenwerck;SWK;C;50.713459, 2.7855769;59043;87286161;41bbee96-fa37-4941-9a34-0f779e65e37d
Steinbourg;SNG;C;48.7635292, 7.416299;67478;87212209;f0f3662f-083f-4b5f-9da4-ebb93a9de14c
Stephansfeld;SFX;C;48.7175872, 7.7045946;67067;87212126;113ebc8d-70b8-46b1-823d-d2ff97bce48f
Strasbourg;STG;A;48.584967, 7.734584;67482;87212027;1256d5fe-bbc3-416b-9bf5-184b0b84b2a3
Strasbourg Roethig;SQG;C;48.5632897, 7.6950455;67267;87212191;d9fb986c-f43a-4b79-86e2-f4884a6f2b4e
Strazeele;STZ;C;50.713492, 2.6312181;59582;87286203;7f5122e1-6576-45a4-90b6-ca39ff5c0a4f
Sucé-sur-Erdre;SUF;B;47.3431347, -1.5299873;44201;87590828;7931d67e-4219-43b9-bb30-2273ca997b8c
Suèvres;SVK;C;47.6802248, 1.4540981;41252;87574236;4203987b-c4d9-42f4-9cbe-0163b21688d9
Surdon;SDN;B;48.6647685, 0.1344097;61101;87444562;65ee5dfc-0bb6-4de3-b6a6-f4ec0c70d8c4
Suresnes Mont Valérien;SMV;B;48.87155, 2.22131;92073;87382374;5c7c4cde-f7dc-4f4e-8e59-d4fecb754570
Surgères;SGE;A;46.113238, -0.762284;17434;87485227;7d1dd8b6-1754-4e54-ac4c-71072dd1d780
Survilliers - Fosses;SUR;B;49.09961, 2.52527;95250;87276261;5c44c974-497f-4ee1-be72-5069194d7e9f
Sury-le-Comtal;SYC;C;45.5291194, 4.1824904;42304;87726422;950d3b94-6e78-4b4d-8512-10cf2e0b1e3c
Tacoignières - Richebourg;TAE;B;48.8295827, 1.6689566;78605;87393454;858136c4-577a-4acf-889e-f5d1c80fee36
Taconnaz;TAC;C;45.8992065, 6.8258755;74143;87746750;88ca3284-3f75-42ba-9f97-5b784c4ebcfa
Tain-l'Hermitage - Tournon;TAI;B;45.072183, 4.839967;26347;87761163;bbb2cff7-be41-40c2-a928-1ab1cc9c8c75
Talence Médoquine;TLM;C;44.81649, -0.60062;33522;87748350;7690828a-69bb-4d02-b65a-4d2fcf1b3f6d
Tanus;FWD;C;44.1003384, 2.3151214;81292;87615674;629172c8-bf39-4bfc-86be-ffe800788048
Tarare;TAR;B;45.889921, 4.439208;69243;87721472;17cc8089-db62-47e5-bbf3-a8d055510d42
Tarascon;TCN;B;43.801331, 4.657206;13108;87765354;95f84105-8c11-4558-9faa-38a490268458
Tarascon-sur-Ariège;TRC;C;42.8495385, 1.5999321;09306;87611590;cd06f64e-9355-4b55-ad53-7a5f785a5b82
Tarbes;TBS;A;43.239955, 0.069415;65440;87671008;74da957b-a00d-4130-ba47-3b2b485384ca
Tassin;TAS;B;45.76151, 4.75857;69244;87721514;a9edd46c-5f16-466c-b7e7-b50689e78d44
Taverny;TVY;B;49.02536, 2.22187;95607;87276634;519fcf65-fe8d-47ee-85e1-86a9fabb8ab3
Teillé;TEI;C;48.1812341, 0.1913397;72349;87396051;e9f8fbb3-8734-462a-af3d-6a5f1f2bbf53
Templeuve;TEM;B;50.52863, 3.17559;59586;87286625;dae1cfc5-2692-4003-a375-af362b5f5f1f
Tenay - Hauteville;TEN;C;45.9222096, 5.5016101;01416;87743757;dd4b0fe7-6296-4cff-aa04-888a9352cb13
Tergnier;TGR;B;49.6591862, 3.2972491;02738;87296442;dcb849a2-09bd-41d7-8078-847e85c01e12
Terrasson-Lavilledieu;TOD;C;45.1357901, 1.3004219;24547;87594408;a408915f-2a68-4551-840d-2e553de2d4e5
Tessonnières;TES;C;43.9284209, 1.9369531;81099;87615245;f8c442e7-63b5-4960-874c-abffeff5f6b1
Teting-sur-Nied;TET;C;49.051605, 6.6646267;57668;87193342;41c967c9-b69d-42f9-b248-2879e1515360
Thann;THA;B;47.8088208, 7.1069795;68334;87182568;4cb52ab3-592c-459f-babf-443d04b43e60
Thann Centre;THJ;C;47.8099229, 7.101046;68334;87472605;4113c27c-ce33-48be-8c90-3a0402fe0b97
Thann Saint-Jacques;THD;B;47.8133155, 7.0938473;68334;87182881;7b667113-ad7f-42f2-85cc-8bd1240373e3
Thaon;TAO;B;48.24465, 6.416384;88465;87144097;e94b88d4-23cd-4861-b09f-0dd4487256ff
Theillay;THY;C;47.3139904, 2.0443867;41256;87543199;bd6e3124-3aea-42dc-8417-a9250256cee9
Thenissey;TEY;C;47.4947945, 4.6221929;21627;87713099;84895feb-486f-44ed-8aea-05421384ae0b
Thenon;THN;C;45.1601857, 1.0686905;24550;87595579;e6aa13cd-ddde-4ce1-bcc7-2c43f753fe34
Théoule-sur-Mer;THM;C;43.5134929, 6.9367978;06138;87757583;2f7efc11-d4de-43d0-8a16-c729fad3a1f7
Thésée;TYQ;C;47.322271, 1.3120568;41258;87328195;ca436e41-eaaa-4271-9dc6-893fbda4e97a
Thézy-Glimont;TZY;C;49.8118528, 2.435931;80752;87316125;7ff204da-97a0-4ad4-9129-660fec5b0c85
Thiaville-sur-Meurthe;TIA;C;48.4139874, 6.8102635;54519;87141432;9b6a86d8-76a6-45fd-aff9-eae0514bdb1e
Thiennes;TEE;C;50.6523561, 2.4729218;59590;87342287;66abb7b0-e1b9-466d-b4ff-d3b131f4a35e
Thiers;THI;C;45.8610502, 3.5431798;63430;87734475;758f9798-cbef-45cb-a1ea-16ea045b0e0e
Thieux - Nantouillet;TNT;C;49.0084346, 2.6805271;77332;87272054;d4f283b8-28a3-4fa7-8c80-0c56cf6c73b1
Thionville;THL;A;49.353931, 6.169543;57672;87191007;2d877e37-0fc7-4376-ab42-61ec67800963
Thiviers;TIV;B;45.418965, 0.921348;24551;87595124;45c64653-0157-4d63-8581-3d363bac409b
Thomery;TMR;B;48.394462, 2.763995;77186;87682252;11ee1493-6816-4134-94c2-2017dcbc0360
Thonon-les-Bains;THO;B;46.369004, 6.481669;74281;87745646;04d4359a-0422-4f85-be8b-4b13dc00ae01
Thouaré-sur-Loire;THE;C;47.2651143, -1.4409626;44204;87481143;375c0cc5-b551-4001-b9db-b6a6837eea69
Thouars;THQ;C;46.9852442, -0.2097941;79329;87487009;12558066-9c8f-4509-b33d-0df23e91c00b
Thourotte;LTC;C;49.4760722, 2.8830021;60636;87276741;c09c00d8-3e14-479e-9139-fe9802b8b7ec
Thuès Carença;THG;C;42.5229486, 2.2227279;66209;87784751;a2471e99-bd8f-4634-b8d7-8ce255d3ee7d
Thun le Paradis;TPA;B;49.00687, 1.91922;78401;87381822;ed30bc15-4043-4d5c-a948-7358bf625622
Tieffenbach - Struth;FOX;C;48.9062169, 7.25527;67491;87215699;e0ea7e26-2708-42c4-8d86-97e3c3e48bb5
Tiercé;TCE;B;47.617532, -0.469347;49347;87484147;d58b550c-c6d7-4838-a791-c0e9ebd9e018
Tincques;TIN;C;50.35699, 2.4980285;62820;87342303;05edf2de-1a83-470a-a50f-4feeb13db6cb
Tonnay-Charente;TNC;C;45.9433989, -0.8978981;17449;87485151;338fd9a0-a610-427d-abc8-20e4e7a09a58
Tonneins;TON;B;44.392796, 0.314093;47310;87586651;92974b95-e489-4c70-adba-8f76c48e11a3
Tonnerre;TNE;B;47.85938, 3.97355;89418;87713198;c00e7ac9-33a0-4135-9d70-7d660638807d
Torfou-Sèvremoine;TFU;C;47.0331153, -1.1173797;49350;87486894;a0f0a68b-358c-4a0f-a255-f5e90fe6d58e
Torpes - Boussières;GZO;C;47.1637546, 5.8887804;25564;87718114;06e65143-8ea7-4436-9cb8-7487edfcade1
Toul;TOL;B;48.679018, 5.880615;54528;87141044;57b9d69f-4d54-4ffc-b8dc-615e88e4d480
Toulon;TLN;A;43.12837, 5.929293;83137;87755009;5d5ece4d-8cc9-4877-b797-76707642504c
Toulon Sainte-Musse;TSM;C;43.125113642636705, 5.972755104236321;83137;87742262;5d5ee38a-caad-4f35-9419-0edf6d6a0fe1
Toulouse Matabiau;TSE;A;43.611206, 1.453616;31555;87611004;876acd6d-c67b-47fd-95ee-f2b13b33508e
Tourcoing;TRG;A;50.71683, 3.16804;59599;87286542;2d965f86-88c7-4d88-8dfb-b80ff8458947
Tournan-en-Brie;TOU;B;48.7393088, 2.75957134;77470;87116210;24d8118e-6bbd-476e-af19-b8d7447f6ba2
Tournay;TRY;C;43.1836066, 0.2389703;65447;87671172;7c0a1251-1754-4c45-8025-264539f56407
Tournemire - Roquefort;TEO;C;43.9698002, 3.0166261;12282;87783456;5a64accc-e60e-4b5f-b3ce-c1506ebd955d
Tournus;TOS;B;46.56668, 4.906647;71543;87725622;a36f4ba8-985a-4690-8b58-76a73c83c270
Tours;TRS;A;47.389781, 0.693703;37261;87571000;6a462914-8b4e-4a95-ba44-bf23331adb45
Tourville-la-Rivière;TVI;C;49.3248177, 1.098964;76705;87411181;cd1f37bf-5178-46ba-a2bc-1f24f15305b5
Toury;TYK;B;48.193606, 1.939565;28391;87543074;0450c80e-8aad-4669-b3d2-bbb26e17621f
Tracy - Sancerre;TAY;C;47.3376398, 2.8804164;58295;87696161;e7ea7a9f-a49f-40e0-8562-a05b6a459785
Traou Nez;TNZ;C;48.74858987607243, -3.1349542664976724;22196;87322347;6cd38ab5-9142-4ce9-a31b-df5e04bc5976
Trappes;TVO;B;48.7751158, 2.0066335;78621;87393835;63ffcfda-b1a0-4d03-b8d8-4e689ba6815c
Trégonneau - Squiffiec;TGS;C;48.6243578, -3.1742524;22338;87473819;730ca9f2-888e-49a7-98d2-f6754f332386
Trélazé;TLZ;C;47.45272, -0.4696;49353;87701532;246ad392-8a39-4d40-99ab-0381cf2b28a0
Trémolat;TMA;C;44.8625105, 0.8303278;24558;87584474;4a3367e5-510b-41c6-a8cb-0ee9e562fec5
Tricot;TTR;C;49.5619878, 2.5815586;60643;87313353;288cf78b-f677-4794-a241-4e6e1951a57e
Trie-Château;TRH;C;49.2827168, 1.8180386;60644;87381236;475207f0-8867-46df-8614-6c2cc0739ab6
Triel-sur-Seine;TSS;B;48.98099, 2.00577;78624;87381806;39e0f02f-0c66-47f2-8141-eeece3a07aaa
Trilport;TLP;B;48.96013551, 2.94953688;77475;87116491;87833f7b-857c-4761-9510-bc58bf154e10
Trith-Saint-Léger;TSL;C;50.3318146, 3.4893247;59603;87343400;40d5fdda-2e81-4507-bf6b-50f9e85f110d
Trois Chênes;TCS;C;47.6480822, 6.8462281;90010;87184242;2173db56-4a3b-4ac8-bd3f-8357213a388d
Tronsanges;TSG;C;47.113029, 3.0541532;58298;87696203;3465c8fa-d156-4c0d-910f-74989c3ec597
Trouville - Deauville;TDE;A;49.360005, 0.084167;14220;87444372;594b99b3-86de-4b30-b3a1-c2c987e71662
Troyes;TOY;A;48.296069, 4.065281;10387;87118000;a7bd6c6c-8e22-466d-92bc-eb5847d8422f
Tulle;TUL;B;45.258725, 1.756467;19272;87594499;e8b96e52-7c69-4dbf-970b-f067b6dd49eb
Tullins Fures;TLE;B;45.300996, 5.492194;38517;87761759;f3c57a59-a158-4ba3-87d6-f1ba085fc6f7
Turckheim;TKM;C;48.0856288, 7.279466;68338;87182352;fecc51c5-974e-480d-bb3c-d843b685a91e
Turenne;TUR;C;45.0379541, 1.6007045;19273;87594556;0a6be382-193e-4d55-ba52-f7688fe47a59
Uchaud;UCD;C;43.7583991, 4.2683101;30333;87775106;1b270d69-fff5-4efe-be0b-24449a3570ef
Uckange;UCK;B;49.3032605, 6.1567735;57683;87191130;7f4d0c73-6d73-4baf-b2c4-a6df598036f2
Urçay - La Perche;UCY;C;46.6295123, 2.5865708;18178;87576348;20d3b7ef-2130-4e3c-a6af-e63a2ff588ec
Urmatt;URM;B;48.5257763, 7.3385385;67500;87214635;88b83322-a6c8-41d3-8d8c-9ed8096bc901
Urt;URT;C;43.4993785, -1.3005564;64546;87672386;67c3ff48-585d-4f44-a744-b2c74246d958
Us;USQ;C;49.09969, 1.97076;95625;87381178;d23dc573-61c1-49ea-a642-468070f03267
Ussel;USL;C;45.5574383, 2.3143439;19275;87594093;dd60a7d2-b41f-49e8-9414-d105c390bd0e
Ustaritz Jatxou;USZ;C;43.4048083, -1.4489654;64547;87673624;23444f90-77a6-4a28-bf9f-6b689e2baa9b
Uzerche;URE;C;45.4407088, 1.5702735;19276;87594200;de7f16e8-67f7-4435-89ed-8bedce998c83
Vaas;VAH;C;47.6707702, 0.3165096;72364;87396598;0c6e9e06-d347-439e-900b-54412fc1f018
Vaires - Torcy;VAI;B;48.874953, 2.639986;77108;87116293;d13443a8-177e-4d82-886c-fde86f5d4882
Val d'Argenteuil;VDA;B;48.95042, 2.23088;95018;87381798;93b323ac-d440-4e6c-9b71-b8df2fdf6490
Val de Fontenay;VDF;B;48.854238, 2.489097;94033;87113712;2c6cb2c4-e767-4f17-b8a4-951771f8957d
Val-de-Reuil;VDR;A;49.275437, 1.224147;27701;87415877;9400faec-9ccf-4e37-ae25-dc399e0f7191
Val-de-Vesle;VVM;C;49.17792, 4.22221;51571;87171611;ddaffdfa-9189-4e5b-be9c-257e64446892
Valdahon;LVN;B;47.14975, 6.342275;25578;87718544;350786b0-067f-4ebd-9c81-7ee765e52d09
Valdahon Camp Militaire;VMI;C;47.1510452, 6.3148621;25578;87718601;c906965d-2ce6-43b9-9627-c70823b2de5e
Valençay;VNY;C;47.163172, 1.5584442;36228;87576215;86594b5c-2d62-4300-ac7c-9998762aa820
Valence;VCE;A;44.928049, 4.893273;26362;87761007;9fa050f0-ffaf-45a1-8d71-dc98ee4c65e6
Valence d'Agen;VCD;C;44.1117317, 0.8915743;82186;87611863;2f72be38-d4fb-4831-83f3-f908a81ecb29
Valence TGV Rhône-Alpes Sud;VAL;A;44.991545, 4.978703;26004;87763029;e01debd3-2d9b-4cff-bb34-7ac5dd96ec7d
Valenciennes;VSN;B;50.363259, 3.517115;59606;87343004;07ab99b3-d90e-4f12-8af8-f17a6d9fef58
Valergues - Lansargues;VGU;C;43.672678, 4.0601085;34321;87773432;37d84d30-2af5-4c57-87c7-8daab8237aff
Valleiry;VEY;C;46.1092875, 5.96735;74288;87745414;706723ac-ce8a-430e-8637-f6ce7cb580e5
Valleroy - Moineville;VOY;C;49.2056957, 5.9360165;54542;87192732;6a9065a0-61b3-4ba9-a9b9-d6e7442cf2cb
Vallon-en-Sully;VLL;C;46.5363284, 2.6107538;03297;87641357;8a3b0353-13ef-4314-9f4c-7f2b3a4bfb4e
Vallorcine;VLO;C;46.0324983, 6.9326694;74290;87746875;47950919-327e-4fa5-b638-6e182981bb2e
Valmondois;VMD;B;49.09182, 2.20238;95120;87276535;f2580fd2-aa7b-48b6-be5f-2abd088c963f
Valognes;VAS;B;49.505454, -1.47986;50615;87447284;6ddf0e1a-aa3d-41c7-b3d1-a9f3fbec548e
Vandières;VNU;C;48.9521683, 6.0392275;54546;87192476;487d0d84-5bc2-4ffe-a9d1-a3928516023f
Vannes;VAN;A;47.665169, -2.75245;56260;87476606;c8545a71-0c1e-4246-849d-c05cf02828d1
Vanves - Malakoff;VMK;B;48.8181959, 2.2920988;92075;87391532;e77f6e98-dfd9-4066-bc04-2ad04076380b
Varades - Saint-Florent le Vieil;VDE;B;47.3744471, -1.019712;44213;87484386;acf90a5b-51ac-4b25-8243-965da0c3c896
Varangéville - Saint-Nicolas;VRA;B;48.63533929, 6.31286037;54549;87141101;fa95d5d3-bb0e-44d4-a0d0-df02b3ef7f1d
Varennes-sur-Allier;VAA;B;46.3154922, 3.3941783;03298;87696351;b28c1c69-2283-401a-8d09-b9fa78fb598e
Varennes-sur-Fouzon;VZO;C;47.2144095, 1.6145221;36229;87576231;2b748976-23e6-4eac-a261-3a7407486963
Varetz;VEZ;C;45.1911631, 1.4472859;19278;87594606;ffef7f2f-bec2-413e-bb6f-fb5c9900889a
Varilhes;VIH;C;43.0415593, 1.6284818;09324;87611327;a6e751f6-097f-4f76-bbf4-9b5dd2d7c0dd
Vauboyen;VBO;B;48.7590575, 2.192119;78322;87393538;3e2912e6-f6d7-4ca9-84a1-a23c87cd84ed
Vaucelles;CHD;B;49.02193, 2.22885;95607;87276626;03080f18-6e75-4e97-9b75-fef197e66e7c
Vaucresson;VCN;B;48.83688, 2.15255;92076;87382267;bad56e29-6c46-4423-8aaf-8ce2fdfc786e
Vaudagne;VUD;C;45.9088517, 6.7726673;74143;87746727;fdfca2c4-7eb4-459c-8c5f-ac90d587fb9b
Vaumoise;VAU;C;49.2339406, 2.9885685;02232;87271601;78f8b714-776c-4bbc-8edd-bc707fb14afb
Vauvert;VAT;C;43.6950375, 4.270165;30341;87775817;2c4cab60-6f53-48f4-8166-65495e54d665
Vaux-sur-Seine;VXS;B;49.00699, 1.96342;78638;87381814;90d22d61-3371-4887-87a0-50aba17f0d53
Vauxaillon;VXL;C;49.4741418, 3.4096166;02768;87297283;450c08e1-ffbc-4001-800f-9fe179db1652
Vauzelles;VZE;C;47.0013565, 3.1342094;58303;87691469;2f236bbd-f40d-4e20-87a5-1548562fbb1d
Vayrac;VAY;C;44.9501471, 1.7062871;46330;87594739;ccb2e46c-d723-4445-b533-574043f4934d
Vayres;VYR;C;44.89717, -0.31686;33539;87584714;2d2932fc-72fb-44d7-8743-2e5958885b0b
Veauche - Saint-Galmier;SGL;C;45.565928, 4.293438;42323;87726208;c3629bf7-c776-46bb-91d2-25ed478e6bfd
Veigné;VGZ;C;47.2915255, 0.7348815;37266;87571414;6d14058f-3de0-4ab0-a41d-61648c30af82
Velars-sur-Ouche;VLA;C;47.3265197, 4.9274603;21661;87712331;f0e5d6a4-adcc-4c67-94c5-7d23b6942e13
Vélines;VLN;C;44.8520145, 0.1036584;24568;87584177;cfffa0d5-8107-4879-92c2-d6b5944990d2
Vendenheim;VHM;B;48.6659659, 7.7177824;67506;87212118;d5dbea91-89d6-42eb-978a-9cb73591798e
Vendeuvre-sur-Barse;VUV;C;48.2400686, 4.4672135;10401;87118257;32168a27-64dd-42dc-a1dc-1dfc144b7c02
Vendôme;VDM;B;47.8021498, 1.0678728;41269;87574558;e63b4176-1291-4b26-8f7b-1d87427c244b
Vendôme - Villiers-sur-Loir TGV;VDT;A;47.821937, 1.021143;41269;87571216;7184bf22-7d77-425c-a5be-664515308574
Venerque - Vernet;VQV;B;43.433361, 1.426079;31574;87611392;21005a8d-57d0-4d80-a6dc-b617d15fbddb
Vénissieux;VSX;B;45.705551, 4.888109;69259;87723320;8964f042-e059-4d39-b5a8-7d7d3b14c647
Verdun;VDN;B;49.165406, 5.379701;55545;87175778;62ec5df3-c782-4073-be4f-0f9d8f8d9b6d
Véretz - Montlouis;VZM;C;47.3715058, 0.8199079;37156;87574434;ad1f10ef-a3a9-4ccc-b20c-dab538a32aee
Vergèze - Codognan;VZC;B;43.739877, 4.218842;30344;87775114;679ddac8-5d08-4aa1-8849-9c835540b55d
Vermenton;VEE;C;47.6605943, 3.7320212;89441;87683664;afc6edd5-cf68-45e6-aef8-393657acb5d9
Vern-sur-Seiche;VRN;C;48.0469707, -1.5966524;35352;87471029;7068dcf8-c329-4b4e-87eb-a9a115494aad
Vernaison;VNI;C;45.6456478, 4.8132908;69260;87722264;82e83a80-e449-4b1c-8a7e-e22d430cb48c
Verneuil-l'Étang;VNL;B;48.644689, 2.825006;77493;87116079;43f2849d-eede-4e27-94d3-28758e2e6469
Verneuil-sur-Avre;VEA;B;48.7424857, 0.9291925;27679;87393595;39139ac4-30be-49cb-b5db-91eef554fa13
Vernon - Giverny;VNO;B;49.091336, 1.47857;27681;87415604;cc9ed1df-a59d-4de3-ae4d-5006753becd2
Vernou-la-Celle-sur-Seine;VSS;C;48.3864547, 2.8424649;77494;87682468;3ea6d1aa-0a92-4da2-a241-4f23a61228ef
Vernouillet - Verneuil;VET;B;48.9811884, 1.9828731;78642;87386656;2f64ffe6-8d63-4af6-85d8-c59535969dc4
Verrey-sous-Salmaise;VRR;C;47.4385905, 4.6700223;21670;87713081;62c47b98-9f99-41e0-a36c-62db2787b37f
Versailles Chantiers;VCR;B;48.7958264, 2.1358827;78646;87393009;cb0d0983-2489-455c-b772-7ccdf8220678
Versailles Château Rive Gauche;VRG;B;48.8003635, 2.1288274;78646;87393157;4083b185-5404-44ab-85e9-bb9c2f253394
Versailles Rive Droite;VRD;B;48.8096525, 2.1347523;78646;87382861;e9cdfa6c-5807-4882-beb4-e33e07e470f9
Versigny;VSI;C;49.6574494, 3.4335692;02788;87296608;fc92e028-2b84-4a41-969e-540241eb8ab5
Vert Galant;VGL;B;48.94467, 2.5667;93078;87271437;f9f43a86-a820-4b1b-ab51-cac140e90aad
Vertaizon;VTZ;B;45.784543, 3.288269;63453;87734426;1759693b-3484-485a-8fe1-d0a0d0177340
Vertou;VTU;B;47.1861428, -1.4780052;44215;87481408;a57e6bf7-dfce-4ef7-ba1a-6fc09b7ff01a
Verzeille;VRZ;C;43.1304633, 2.3212626;11201;87615138;717ca08e-2b57-41df-bf5f-7a1c2f0f44d0
Vesoul;VES;B;47.6177734, 6.151926;70550;87185009;dfbd83e5-143d-4edd-b0df-57c33c09c142
Veuves - Monteaux;VVU;C;47.4756722, 1.1238749;41272;87574327;3c26383d-5b65-4cbe-aa38-7ed5da549cb5
Veynes Dévoluy;VDY;C;44.5320046, 5.815764;05179;87763300;de963a05-39f2-4c7f-903d-b4d7669530aa
Viaduc Sainte-Marie;VDU;C;45.897096, 6.7850134;74143;87746735;60aba917-63d5-4741-b06d-3f8e9bc65844
Viarmes;VCX;B;49.11692, 2.36838;95652;87276568;e8ccc77e-8a66-4378-9131-88e09156a3ee
Vias;VAB;C;43.315653, 3.4253562;34332;87781260;dbeec6d9-8017-4245-8fb1-f6e51fe32afa
Vic - Mireval;VIC;C;43.5007687, 3.7994505;34333;87773531;42a6ddfe-ba43-4fe7-afe7-53a07420be9b
Vic-le-Comte;VLC;B;45.664911, 3.207079;63457;87734186;0e23a5e1-4120-40d3-9629-0c9e3618d7e4
Vic-sur-Cère;VCM;C;44.975877, 2.6316644;15258;87645440;b9f5d1d2-ce51-4565-a58a-08e0fafdc121
Vichy;VHY;A;46.126979, 3.430448;03310;87732008;551bef2a-5047-4cc9-9d9f-37303100a8b4
Vidauban;VUB;C;43.4309416, 6.4338501;83148;87755421;35637aee-a848-46cd-8750-61e00016cde4
Vieilleville;VVL;C;46.0910959, 1.6736439;23137;87597633;7080918a-a0f9-42c7-8062-3c0f1f1a4442
Vielmur-sur-Agout;VUG;C;43.623928, 2.0895781;81315;87615492;380e5a74-b0d1-40ef-aaf6-30ee8b7a69c0
Vienne;VIE;B;45.521207, 4.874211;38544;87722587;2ae1d321-be19-43b3-81ff-6162d37c0401
Vierzon;VER;A;47.226497, 2.059822;18279;87576009;8b09091d-1683-49b0-860d-446879bc769c
Vierzon Forges;VFO;C;47.2099931, 2.0994545;18279;87576090;9f4f9c3e-223f-4d47-88ca-e0858168ab78
Vierzy;VYA;C;49.2910309, 3.2773026;02799;87271783;29814176-7ab7-4d1f-bf78-e05df9b2cf3c
Vieux-Thann;VXT;B;47.8058505, 7.1194904;68348;87182550;6090d93e-9f06-42c9-838f-7b37e176afb9
Vieux-Thann Zone Industrielle;VXZ;C;47.8020615, 7.1326428;68348;87181289;3dabcc9b-edec-41b2-a52b-79b929db6221
Vif;VIF;C;45.0476532, 5.6854542;38545;87747576;2fe78bbb-e58a-4d66-b0c4-2585d7591220
Vigeois;VGE;C;45.3829467, 1.5149455;19285;87594218;14d107e5-e824-4703-bce4-87a143d611b3
Vigneux-sur-Seine;VGS;B;48.70816, 2.41446;91657;87681304;628d68e1-0e38-4c57-baa7-42189aced2df
Vignory;VNR;C;48.2701366, 5.1241594;52524;87142232;e957afd2-69d3-488b-b84f-261313bbe5c9
Villabé;VBV;B;48.592637, 2.461572;91659;87681619;73e8fe04-059c-44de-9f54-73d53132ab33
Villaines-sous-Bois;VWG;C;49.0798273, 2.3513736;95056;87272021;abd4fa5a-7a69-4ffb-9d9a-3ad82e3321da
Villars-les-Dombes;VLD;B;46.004206, 5.028404;01443;87723759;eca98d73-4dd6-4721-87ca-acb3a9b9ff9c
Villedieu-les-Poêles;VDS;B;48.8340495, -1.225559;50639;87447698;a95ac10d-394e-4632-bf2d-01e353ca83ac
Villefort;VLF;C;44.4395099, 3.9240146;48198;87775197;6dddfca3-79b9-4f85-87e0-e740719c0265
Villefranche - Vernet-les-Bains;VVB;B;42.591998, 2.370396;66085;87784686;212ed420-8ff3-42c9-8601-94d80f1d4f0d
Villefranche-de-Lauragais;VDL;B;43.398537, 1.714725;31582;87615013;5ebd2400-4904-419b-98d9-d4c93badb038
Villefranche-de-Rouergue;VRW;C;44.347498, 2.0364594;12300;87613893;f2e40849-6e09-4a38-94e9-4257dd891ab4
Villefranche-du-Périgord;VPD;C;44.6270124, 1.0490908;24245;87595892;f96752d7-6200-4285-82dc-3847bd8c2c6b
Villefranche-sur-Cher;VSC;C;47.2948034, 1.768094;41280;87576884;48d635aa-745b-4fe5-9698-65fb8733428a
Villefranche-sur-Mer;VFH;B;43.707061, 7.314129;06159;87756361;5a1af7d8-b7ec-4531-abbf-65bc99eb5709
Villefranche-sur-Saône;VIS;B;45.9845, 4.72077;69264;87721332;ca5b1af3-895a-44aa-a666-7922883e2428
Villefranque;VQE;C;43.4313998, -1.4564514;64558;87673616;da673f21-d05e-45de-86b1-695628b4daee
Villeherviers;VHV;C;47.3694005, 1.7972555;41282;87576165;79aba0b6-c3fb-40b3-a68e-0a5f805fa75b
Villenave-d'Ornon;VIO;C;44.7683428, -0.5472574;33550;87581835;b6f642c0-4e3c-449d-8c76-2b6799aa0bb4
Villeneuve Triage;VSG;B;48.745198, 2.438192;94078;87681809;09b6098a-6757-41f0-ac2b-fdddd2ba34b6
Villeneuve-la-Comtesse;VVK;C;46.0986599, -0.5130717;17474;87491258;99693095-e791-4e99-ba3f-6be79708f99e
Villeneuve-la-Guyard;VVG;B;48.342425, 3.071655;89460;87683102;6d5ae9a4-bac8-46cd-bdf7-f02c88d477a3
Villeneuve-le-Roi;VRI;B;48.739908, 2.426084;94077;87545277;d47f3643-650b-49c6-b1a8-2c8075b6217b
Villeneuve-lès-Maguelone;VLM;C;43.5438231, 3.849917;34337;87773515;e0f5b006-9044-43ef-9156-fcadac845e7f
Villeneuve-Loubet;VVP;B;43.629928, 7.134066;06161;87756304;83f93cd5-5248-46ad-99a3-7d5d3c19f9f4
